KEY;KOD;Ülke;Yýl;GFCF (Yatýrým);FDI (Yabancý Yatýrým);CPI (Enflasyon);Unemployment (Ýþsizlik);Current_Account (Cari Denge);Exchange_Rate (Kur);Govt_Exp (Devlet Harcamasý);Pop_Growth (Nüfus Artýþý);Export_GDP (Ýhracat);GDP_Growth (TARGET - Tahmin edilecek sütun);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAU_2016;SAU;Saudi Arabia;2016;1,7766E+11;3,265413953;98,426;5.6;-3,912685843;3,75;33,291;3,745065405;29,14308971;1,704047392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN_2016;SVN;Slovenia;2016;7874876237;5,277707007;99,946;8;5,292234337;0,903421436;46,909;0,073197207;78,43658667;3,034414867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK_2016;SVK;Slovak Republic;2016;19569305410;0,684612553;99,532;9.679;-1,417425834;0,903421436;40,899;0,12892233;92,31168701;1,947818415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZAF_2016;ZAF;South Africa;2016;56438178369;3,617224797;67,85;26.536;-2,633614517;14,70961089;29,909;0,940521898;28,15608817;0,664552308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ESP_2016;ESP;Spain;2016;2,26126E+11;3,015340618;99,663;19.635;3,15808866;0,903421436;42,139;0,077165873;33,57703298;2,915155986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWE_2016;SWE;Sweden;2016;1,22474E+11;24,83642712;101,14;6.99;2,010944179;8,561991667;49,516;1,256453985;42,93754714;2,131179147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHE_2016;CHE;Switzerland;2016;1,82291E+11;0,843364341;99,33;4.918;7,22909989;0,985394394;32,438;1,092031174;66,81772593;2,06868969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
THA_2016;THA;Thailand;2016;98024151653;11,99986373;90,556;0.688;10,50835439;35,29638333;21,356;0,451266063;67,07088397;3,435157717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GBR_2016;GBR;United Kingdom;2016;5,02626E+11;2,537497659;100,66;4.909;-5,462838219;0,740634464;39,632;0,794219715;29,06155615;2,206520206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA_2016;USA;United States;2016;3,88889E+12;-5,057396398;240,005;4.869;-2,119372297;1;35,333;0,785625486;11,95798206;1,819451478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISL_2016;ISL;Iceland;2016;4357804253;5,475664214;154,167;2.978;9,09605367;120,8115481;45,797;1,388081496;47,48902309;6,218087642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CZE_2016;CZE;Czechia;2016;48171563596;3,562829928;100,658;3.952;1,747349217;24,43991667;39,374;0,192048416;78,10833301;2,580870139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRT_2016;PRT;Portugal;2016;32445092427;0,853395743;100,636;11.058;1,425555281;0,903421436;44,866;-0,315459017;40,35508893;2,004141297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NGA_2016;NGA;Nigeria;2016;EKSÝK VERÝ;1,588736077;26,952;7.06;1,254720982;253,492;6,931;2,471832391;EKSÝK VERÝ;-1,616868949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TUR_2016;TUR;Turkiye;2016;2,61623E+11;0,274796792;280,846;10.905;-2,545537594;3,020134748;33,756;1,345425935;23,63220243;3,323665082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AFG_2017;AFG;Afghanistan;2017;EKSÝK VERÝ;3,621587956;110,998;11.184;-18,95596123;68,02690408;27,732;2,808337308;EKSÝK VERÝ;2,647003203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_2017;AUS;Australia;2017;3,19073E+11;1,789365041;111,2;5.604;-2,989640436;1,304758077;36,777;1,646827797;21,17184122;2,293310302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARG_2017;ARG;Argentina;2017;97588216232;3,381802756;211,473;8.347;-4,839959218;16,56270693;41,121;0,881249595;11,32028336;2,818502978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUT_2017;AUT;Austria;2017;98943059190;0,616341785;125,427;5.561;1,244445917;0,885205508;49,821;0,694621104;54,32602968;2,27224992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BGD_2017;BGD;Bangladesh;2017;90901007556;-7,444237902;217,657;4.372;-2,037566004;80,43754167;12,235;0,850917316;12,81974689;6,590249998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEL_2017;BEL;Belgium;2017;1,17734E+11;3,338260284;104,036;7.09;0,702363723;0,885205508;52,254;0,385228018;83,44440505;1,474467616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRA_2017;BRA;Brazil;2017;3,00427E+11;1,53752072;3,19468E+13;12.792;-1,224299429;3,191389446;44,297;0,72824666;12,51896787;1,322869054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAN_2017;CAN;Canada;2017;3,74323E+11;1,324689717;130,425;6.426;-2,803427477;1,297935846;40,455;1,195435755;31,45441015;3,033834912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHN_2017;CHN;China;2017;5,19287E+12;1,896470298;103,604;3.9;1,504887237;6,758755086;32,014;0,605245013;19,33563017;6,891266362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHL_2017;CHL;Chile;2017;61465489054;4,393182328;97,734;7.257;-2,757799809;648,8337926;25,493;1,583948258;28,33137683;1,357695373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COL_2017;COL;Colombia;2017;67746192353;2,983015509;95,961;9.086;-3,182241911;2951,486911;29,321;1,451477262;15,14528975;1,359360868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EGY_2017;EGY;Egypt, Arab Rep.;2017;40516304348;6,318927212;72,658;11.767;-3,196815668;17,78253352;30,553;1,998178439;15,01408682;4,181221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EST_2017;EST;Estonia;2017;6978327566;1,087804903;104,48;5.807;1,699709782;0,885205508;38,857;0,121070631;74,30555838;5,63467249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK_2017;DNK;Denmark;2017;70402198736;1,689280722;101,075;5.833;7,432357052;6,602893466;50,601;0,643350904;55,34595156;3,056477239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRA_2017;FRA;France;2017;5,54547E+11;6,661365554;101,474;9.409;-0,474615185;0,885205508;57,665;0,290202116;32,31183404;2,08361486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FIN_2017;FIN;Finland;2017;60134058705;2,889145884;101,232;8.64;-0,613710516;0,885205508;52,85;0,234670532;38,1663151;3,303370036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DEU_2017;DEU;Germany;2017;7,58113E+11;1,716295505;102,067;3.781;8,078735261;0,885205508;44,54;0,37372456;42,2029576;2,797906721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRC_2017;GRC;Greece;2017;24144487128;-8,631354962;119,922;21.413;-1,799568308;0,885205508;48,536;-0,197783225;34,77935937;1,473124727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HUN_2017;HUN;Hungary;2017;31988836390;1,507315833;114,438;4.156;1,719546551;274,4333333;46,647;-0,338685889;85,74615334;4,124183895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IND_2017;IND;India;2017;7,47127E+11;2,019489198;135;EKSÝK VERÝ;-1,439488203;65,12156865;26,232;1,162396143;18,79176484;6,795383419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN_2017;IDN;Indonesia;2017;3,26629E+11;20,41709663;87,253;3.783;-1,5946569;13380,83388;16,444;1,022329398;20,17730444;5,069785901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRL_2017;IRL;Ireland;2017;1,1313E+11;4,712627516;100,058;6.713;1,648604913;0,885205508;25,279;1,349798866;128,4962708;10,10885761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISR_2017;ISR;Israel;2017;79637991182;0,443341549;86,965;4.14;3,1451924;3,599555548;38,342;1,938725674;28,97765876;4,346931167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_2017;ITA;Italy;2017;3,46442E+11;0,381319638;101,267;11.211;2,479683096;0,885205508;48,783;-0,188100913;30,13988592;1,603699953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JPN_2017;JPN;Japan;2017;1,23307E+12;4,048800195;98,578;2.822;4,120369663;112,1661411;36,686;-0,081874296;17,5914391;1,675331752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LVA_2017;LVA;Latvia;2017;6326884489;1,047417493;102,998;8.715;1,532826036;0,885205508;37,834;-0,886215573;64,13995426;3,398948726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOR_2017;KOR;Korea, Rep.;2017;5,42107E+11;2,935820381;97,645;3.653;4,398961681;1131,000833;18,637;0,280968018;38,84888999;3,433191764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MYS_2017;MYS;Malaysia;2017;79978201538;2,782543668;119,525;3.41;2,807870911;4,300440878;22,043;1,76466064;70,01174251;5,81272241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MEX_2017;MEX;Mexico;2017;2,76551E+11;2,260921961;95,573;3.419;-1,797462908;18,92651667;25,018;0,935239396;37,51408862;1,871728533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAR_2017;MAR;Morocco;2017;33351946626;23,71317584;100;EKSÝK VERÝ;-3,102106654;9,691997889;27,881;1,200343364;32,60646099;5,057898162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NLD_2017;NLD;Netherlands;2017;1,67596E+11;1,156025408;101,4;4.837;8,049696319;0,885205508;42,759;0,591203366;85,17954721;2,781546193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NZL_2017;NZL;New Zealand;2017;47486574022;0,73583705;143,707;4.737;-2,91839841;1,407408333;35,586;2,088722723;27,56344166;3,378732195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAK_2017;PAK;Pakistan;2017;49601655917;3,122387784;#YOK;EKSÝK VERÝ;-4,769857605;105,4551621;#YOK;#YOK;#YOK;#YOK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHL_2017;PHL;Philippines;2017;84232079456;2,378128366;94,942;2.552;-0,652387929;50,40371979;19,457;1,288301867;29,55229085;6,930988326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POL_2017;POL;Poland;2017;92325277828;1,814092975;171,272;4.867;-1,186319825;3,779333333;41,131;0,012480099;51,69252758;5,152457733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2017;RUS;Russian Federation;2017;3,46043E+11;0,136801407;110,985;5.238;2,044126736;58,34280119;34,83;0,191382529;26,09088098;1,825790064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAU_2017;SAU;Saudi Arabia;2017;1,79317E+11;2,484214136;97,601;5.89;1,225460896;3,75;30,931;0,074782562;32,3625379;1,182107059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN_2017;SVN;Slovenia;2017;8905320772;4,399864246;101,374;6.564;6,820588458;0,885205508;44,611;0,065159039;83,88198016;5,174402156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK_2017;SVK;Slovak Republic;2017;20417931013;0,539673957;100,918;8.142;-1,718076927;0,885205508;39,784;0,155178996;93,95241687;2,874733275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZAF_2017;ZAF;South Africa;2017;62553047976;2,540392123;71,442;27.035;-2,374367532;13,32380142;29,86;0,653837463;27,34007578;1,157946952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ESP_2017;ESP;Spain;2017;2,49893E+11;4,541566771;101,693;17.224;2,828576998;0,885205508;41,047;0,243134087;34,90039521;2,896042079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWE_2017;SWE;Sweden;2017;1,31552E+11;21,11321016;103,029;6.718;2,189761792;8,548860833;49,247;1,34744506;43,91774719;1,88282185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHE_2017;CHE;Switzerland;2017;1,88739E+11;1,815502601;99,861;4.797;5,317394328;0,984691667;32,439;0,933155889;66,34849029;1,362799655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
THA_2017;THA;Thailand;2017;1,05457E+11;4,644435401;91,158;0.83;9,631030192;33,93981106;21,517;0,42296351;66,67283247;4,177681032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GBR_2017;GBR;United Kingdom;2017;5,1196E+11;1,955210863;103,361;4.501;-3,473264602;0,776976682;39,155;0,54570602;30,9738311;3,023222198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA_2017;USA;United States;2017;4,11642E+12;-27,93243744;245,121;4.355;-1,887393582;1;35,194;0,692906253;12,26173812;2,457622299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISL_2017;ISL;Iceland;2017;5399920602;5,07066241;156,892;2.742;4,930293505;106,839572;43,821;2,345582676;45,67108786;3,485067039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CZE_2017;CZE;Czechia;2017;52571290051;5,020415518;103,125;2.893;1,353017055;23,37633333;38,467;0,265642664;77,68443262;5,1735653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRT_2017;PRT;Portugal;2017;37735898261;0,642182922;102,202;8.878;1,563896442;0,885205508;45,485;-0,24388941;42,94267865;3,314720082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NGA_2017;NGA;Nigeria;2017;EKSÝK VERÝ;1,295327008;31,4;8.389;3,609825501;305,7901092;8,515;2,431709369;EKSÝK VERÝ;0,805886619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TUR_2017;TUR;Turkiye;2017;2,61407E+11;0,661572218;312,144;10.916;-4,068299167;3,648132635;32,426;1,296755712;26,53949899;7,8258573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AFG_2018;AFG;Afghanistan;2018;EKSÝK VERÝ;4,234508053;111,693;EKSÝK VERÝ;-21,58527412;72,08324718;28,936;2,910809599;EKSÝK VERÝ;1,189228129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_2018;AUS;Australia;2018;3,49492E+11;2,232531577;113,35;5.345;-2,551624859;1,338412146;36,874;1,49599671;21,81257366;2,874170395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARG_2018;ARG;Argentina;2018;80040541571;-6,151192072;283,959;9.22;-5,160552572;28,09499167;38,949;0,82296948;14,43668575;-2,617396463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUT_2018;AUT;Austria;2018;1,10039E+11;0,753549134;128,088;4.933;0,908176708;0,846772667;49,193;0,487071925;55,70223947;2,484221141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BGD_2018;BGD;Bangladesh;2018;1,02266E+11;-7,666495387;230,243;EKSÝK VERÝ;-2,207839121;83,46620192;12,95;0,820955198;12,67478794;7,31941263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEL_2018;BEL;Belgium;2018;1,29012E+11;4,078588618;106,437;5.941;-0,874098516;0,846772667;52,451;0,455184695;83,48305672;1,877968474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRA_2018;BRA;Brazil;2018;2,89398E+11;2,469312073;3,31176E+13;12.329;-2,807520364;3,653825361;44,181;0,683439571;14,6349995;1,783666761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAN_2018;CAN;Canada;2018;3,91237E+11;1,663619923;133,383;5.837;-2,385071611;1,295817928;40,662;1,433226157;32,32540373;2,742963449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHN_2018;CHN;China;2018;5,99588E+12;2,684613452;105,771;4.93;0,170563392;6,615957177;32,642;0,467672053;18,7705198;6,756718002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHL_2018;CHL;Chile;2018;68194554801;3,380835732;100,001;7.673;-4,483675548;641,2768131;25,616;1,785385849;28,52904474;3,990029478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COL_2018;COL;Colombia;2018;70943166883;3,100400776;99,072;9.36;-4,201383447;2955,70397;34,658;1,839137849;15,89971968;2,564324283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EGY_2018;EGY;Egypt, Arab Rep.;2018;48339898706;4,080158322;87,808;9.855;-2,931644837;17,76729042;28,631;1,897138318;17,98465561;5,331108619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EST_2018;EST;Estonia;2018;8297743034;2,466700576;108,045;5.412;0,563761631;0,846772667;38,822;0,348039138;72,90049516;3,699697562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK_2018;DNK;Denmark;2018;77322303293;2,785941846;101,792;5.131;6,321478696;6,314618787;50,754;0,495838926;56,98336838;1,86000749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRA_2018;FRA;France;2018;6,08481E+11;-3,844566573;103,604;9.018;-0,735670615;0,846772667;56,369;0,358494582;32,91798189;1,645908724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FIN_2018;FIN;Finland;2018;67353378558;4,000828753;102,415;7.361;-1,638112719;0,846772667;52,666;0,132641041;39,14922059;1,192977597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DEU_2018;DEU;Germany;2018;8,44241E+11;1,887233497;104,042;3.384;8,437612199;0,846772667;44,651;0,300526702;42,49689141;1,135696046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRC_2018;GRC;Greece;2018;24169007568;-40,10824602;120,851;19.179;-2,929468372;0,846772667;48,57;-0,202880238;38,63081006;2,064672079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HUN_2018;HUN;Hungary;2018;40098461083;1,558214838;117,687;3.667;0,340906702;270,2116667;45,922;-0,20368727;83,3967795;5,606138138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IND_2018;IND;India;2018;7,96366E+11;1,814289793;139,608;7.652;-2,426975458;68,38946709;26,291;1,097299067;19,9278286;6,453851345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN_2018;IDN;Indonesia;2018;3,36534E+11;20,36015044;90,124;4.387;-2,939072915;14236,93877;16,611;0,96974341;21,0027465;5,17429154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRL_2018;IRL;Ireland;2018;1,10418E+11;5,717393681;100,758;5.741;4,533184922;0,846772667;24,747;1,451410795;125,9687154;7,688659374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISR_2018;ISR;Israel;2018;88158163108;2,107696104;87,667;3.917;2,417013596;3,590558127;39,153;1,926622865;29,69250223;4,003898622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_2018;ITA;Italy;2018;3,77315E+11;0,501685482;102,525;10.538;2,571446696;0,846772667;48,321;0,243703643;30,81350727;0,826646712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JPN_2018;JPN;Japan;2018;1,27372E+12;1,320769006;99,554;2.467;3,516618175;110,4231793;36,739;-0,126880068;18,3149456;0,643391024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LVA_2018;LVA;Latvia;2018;7615028508;0,667813638;105,628;7.412;-0,384114199;0,846772667;39,403;-0,779138396;63,86981869;4,309712863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOR_2018;KOR;Korea, Rep.;2018;5,56305E+11;2,314587212;99,086;3.824;4,246481471;1100,163333;19,278;0,433519028;39,45234979;3,176115682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MYS_2018;MYS;Malaysia;2018;86828567605;3,013550101;120,683;3.3;2,237082069;4,035130137;22,8;1,701747319;68,55497142;4,843086976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MEX_2018;MEX;Mexico;2018;2,89545E+11;2,783379368;100,253;3.275;-2,064140745;19,24434167;24,97;0,946602355;39,04393044;1,972082094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAR_2018;MAR;Morocco;2018;35475429523;-30,65767686;101,6;EKSÝK VERÝ;-4,872901634;9,386102421;27,765;1,103642101;33,82843737;3,06564133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NLD_2018;NLD;Netherlands;2018;1,85491E+11;1,158828977;103,02;3.832;8,837767609;0,846772667;42,443;0,583933409;87,05645945;2,258740374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NZL_2018;NZL;New Zealand;2018;49840224643;0,487745751;146,004;4.329;-4,159328696;1,445258333;36,079;1,791240168;27,86561523;3,470582039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
